Column1;Column2;Column3;Column4
Ohio Street Beach;06/27/2024 10:00:00 AM;20.1;7.91
Ohio Street Beach;06/27/2024 09:00:00 AM;19.9;7.32
Ohio Street Beach;06/27/2024 08:00:00 AM;19.6;10.99
Ohio Street Beach;06/27/2024 07:00:00 AM;19.7;10.17
Ohio Street Beach;06/27/2024 06:00:00 AM;19.7;10.03
Ohio Street Beach;06/27/2024 03:00:00 AM;19.9;8.72
Ohio Street Beach;06/27/2024 02:00:00 AM;20;8.82
Ohio Street Beach;06/27/2024 01:00:00 AM;20.1;7.7
Ohio Street Beach;06/27/2024 12:00:00 AM;20.1;7.04
Ohio Street Beach;06/26/2024 11:00:00 PM;20.3;6.95
Ohio Street Beach;06/26/2024 10:00:00 PM;20.7;7.26
Ohio Street Beach;06/26/2024 09:00:00 PM;20.7;5.89
Ohio Street Beach;06/26/2024 08:00:00 PM;20.6;6.72
Ohio Street Beach;06/26/2024 07:00:00 PM;21;6.84
Ohio Street Beach;06/26/2024 06:00:00 PM;21.6;8.04
Ohio Street Beach;06/26/2024 05:00:00 PM;20.2;7.94
Ohio Street Beach;06/26/2024 04:00:00 PM;20.9;6.79
Ohio Street Beach;06/26/2024 03:00:00 PM;21.2;6.47
Ohio Street Beach;06/26/2024 02:00:00 PM;21.2;8.02
Ohio Street Beach;06/26/2024 01:00:00 PM;19.7;9.28
Ohio Street Beach;06/26/2024 12:00:00 PM;19.4;9.93
Ohio Street Beach;06/26/2024 11:00:00 AM;19.9;10.93
Ohio Street Beach;06/26/2024 10:00:00 AM;19.8;10.17
Ohio Street Beach;06/26/2024 09:00:00 AM;20.1;9.86
Ohio Street Beach;06/26/2024 08:00:00 AM;19.6;13.38
Ohio Street Beach;06/26/2024 07:00:00 AM;19.2;13.64
Ohio Street Beach;06/26/2024 06:00:00 AM;20.5;12.7
Ohio Street Beach;06/26/2024 05:00:00 AM;20.4;12.32
Ohio Street Beach;06/26/2024 04:00:00 AM;20.5;13.39
Ohio Street Beach;06/26/2024 03:00:00 AM;20.5;12.36
Ohio Street Beach;06/26/2024 02:00:00 AM;20.4;11.83
Ohio Street Beach;06/26/2024 01:00:00 AM;20.6;11.39
Ohio Street Beach;06/26/2024 12:00:00 AM;19.9;11.45
Ohio Street Beach;06/25/2024 11:00:00 PM;20.5;13.37
Ohio Street Beach;06/25/2024 10:00:00 PM;21.1;9.04
Ohio Street Beach;06/25/2024 09:00:00 PM;20.3;8.57
Ohio Street Beach;06/25/2024 08:00:00 PM;20.8;8.53
Ohio Street Beach;06/25/2024 07:00:00 PM;21.5;8.14
Ohio Street Beach;06/25/2024 06:00:00 PM;21.7;8.41
Ohio Street Beach;06/25/2024 05:00:00 PM;21;9.56
Ohio Street Beach;06/25/2024 04:00:00 PM;20.9;8.22
Ohio Street Beach;06/25/2024 03:00:00 PM;20.2;8.29
Ohio Street Beach;06/25/2024 02:00:00 PM;20.5;8.69
Ohio Street Beach;06/25/2024 01:00:00 PM;20.5;13.36
Ohio Street Beach;06/25/2024 12:00:00 PM;20.3;9.36
Ohio Street Beach;06/25/2024 11:00:00 AM;20.3;10.78
Ohio Street Beach;06/25/2024 10:00:00 AM;20.3;9.98
Ohio Street Beach;06/25/2024 09:00:00 AM;20.2;12.39
Ohio Street Beach;06/25/2024 08:00:00 AM;20.2;9.21
Ohio Street Beach;06/25/2024 07:00:00 AM;20.2;12.92
Ohio Street Beach;06/25/2024 06:00:00 AM;20.2;13.37
Ohio Street Beach;06/25/2024 05:00:00 AM;20.3;16.59
Ohio Street Beach;06/25/2024 04:00:00 AM;20.4;16.74
Ohio Street Beach;06/25/2024 03:00:00 AM;20.4;19.75
Ohio Street Beach;06/25/2024 02:00:00 AM;20.4;15.72
Ohio Street Beach;06/25/2024 01:00:00 AM;20.4;16.52
Ohio Street Beach;06/25/2024 12:00:00 AM;20.5;15.58
Ohio Street Beach;06/24/2024 11:00:00 PM;20.6;13.49
Ohio Street Beach;06/24/2024 10:00:00 PM;20.4;10.56
Ohio Street Beach;06/24/2024 09:00:00 PM;20.4;8.03
Ohio Street Beach;06/24/2024 08:00:00 PM;20.4;9.36
Ohio Street Beach;06/24/2024 07:00:00 PM;20.7;7.48
Ohio Street Beach;06/24/2024 06:00:00 PM;20.7;6.89
Ohio Street Beach;06/24/2024 05:00:00 PM;21.1;6.86
Ohio Street Beach;06/24/2024 04:00:00 PM;21.4;6.47
Ohio Street Beach;06/24/2024 03:00:00 PM;21.4;7.59
Ohio Street Beach;06/24/2024 02:00:00 PM;21.2;6.01
Ohio Street Beach;06/24/2024 01:00:00 PM;20.9;7.65
Ohio Street Beach;06/24/2024 12:00:00 PM;21.3;7.42
Ohio Street Beach;06/24/2024 11:00:00 AM;20.8;7.92
Ohio Street Beach;06/24/2024 10:00:00 AM;19.9;9.44
Ohio Street Beach;06/24/2024 09:00:00 AM;19.6;8.98
Ohio Street Beach;06/24/2024 08:00:00 AM;19.6;9.86
Ohio Street Beach;06/24/2024 07:00:00 AM;19.6;10.59
Ohio Street Beach;06/24/2024 06:00:00 AM;19.6;8.91
Ohio Street Beach;06/24/2024 05:00:00 AM;19.5;8.55
Ohio Street Beach;06/24/2024 04:00:00 AM;19.6;10.57
Ohio Street Beach;06/24/2024 03:00:00 AM;19.7;11.17
Ohio Street Beach;06/24/2024 02:00:00 AM;19.7;10.81
Ohio Street Beach;06/24/2024 01:00:00 AM;19.7;11.25
Ohio Street Beach;06/24/2024 12:00:00 AM;20.1;8.68
Ohio Street Beach;06/23/2024 11:00:00 PM;19.7;7.41
Ohio Street Beach;06/23/2024 10:00:00 PM;19.7;6.15
Ohio Street Beach;06/23/2024 09:00:00 PM;19.8;5.65
Ohio Street Beach;06/23/2024 08:00:00 PM;20.5;5.26
Ohio Street Beach;06/23/2024 07:00:00 PM;20.3;4.88
Ohio Street Beach;06/23/2024 06:00:00 PM;21.5;4.19
Ohio Street Beach;06/23/2024 05:00:00 PM;21.5;4.13
Ohio Street Beach;06/23/2024 04:00:00 PM;21.8;4.59
Ohio Street Beach;06/23/2024 03:00:00 PM;21.8;4.11
Ohio Street Beach;06/23/2024 02:00:00 PM;21.1;3.12
Ohio Street Beach;06/23/2024 01:00:00 PM;21.1;2.93
Ohio Street Beach;06/23/2024 12:00:00 PM;-100,000;-100,000
Ohio Street Beach;06/23/2024 11:00:00 AM;-100,000;-100,000
Ohio Street Beach;06/23/2024 10:00:00 AM;-100,000;-100,000
Ohio Street Beach;06/23/2024 09:00:00 AM;20.6;23.95
Ohio Street Beach;06/23/2024 08:00:00 AM;20.5;35.59
Ohio Street Beach;06/23/2024 07:00:00 AM;-100,000;-100,000
Ohio Street Beach;06/23/2024 06:00:00 AM;20.4;21.01
Ohio Street Beach;06/23/2024 05:00:00 AM;-100,000;-100,000
Ohio Street Beach;06/23/2024 04:00:00 AM;-100,000;-100,000
Ohio Street Beach;06/23/2024 03:00:00 AM;-100,000;-100,000
Ohio Street Beach;06/23/2024 02:00:00 AM;-100,000;-100,000
Ohio Street Beach;06/23/2024 01:00:00 AM;-100,000;-100,000
Ohio Street Beach;06/23/2024 12:00:00 AM;-100,000;-100,000
Ohio Street Beach;06/22/2024 11:00:00 PM;-100,000;-100,000
Ohio Street Beach;06/22/2024 10:00:00 PM;-100,000;-100,000
Ohio Street Beach;06/22/2024 09:00:00 PM;-100,000;-100,000
Ohio Street Beach;06/22/2024 08:00:00 PM;20.4;73.8
Ohio Street Beach;06/22/2024 07:00:00 PM;20.4;61.22
Ohio Street Beach;06/22/2024 06:00:00 PM;-100,000;-100,000
Ohio Street Beach;06/22/2024 05:00:00 PM;20.2;56.46
Ohio Street Beach;06/22/2024 04:00:00 PM;20.3;50.76
Ohio Street Beach;06/22/2024 03:00:00 PM;20.1;59.81
Ohio Street Beach;06/22/2024 02:00:00 PM;20.4;70.25
Ohio Street Beach;06/22/2024 01:00:00 PM;19.8;70.35
Ohio Street Beach;06/22/2024 12:00:00 PM;19.6;78.47
Ohio Street Beach;06/22/2024 11:00:00 AM;19.6;75.1
Ohio Street Beach;06/22/2024 10:00:00 AM;19.7;66.3
Ohio Street Beach;06/22/2024 09:00:00 AM;19.5;75.74
Ohio Street Beach;06/22/2024 08:00:00 AM;19.5;78.7
Ohio Street Beach;06/22/2024 07:00:00 AM;19.5;78.77
Ohio Street Beach;06/22/2024 06:00:00 AM;19.4;83.74
Ohio Street Beach;06/22/2024 05:00:00 AM;19.4;84.64
Ohio Street Beach;06/22/2024 04:00:00 AM;19.4;87.43
Ohio Street Beach;06/22/2024 03:00:00 AM;19.4;81.79
Ohio Street Beach;06/22/2024 02:00:00 AM;-100,000;-100,000
Ohio Street Beach;06/22/2024 01:00:00 AM;19.5;64.74
Ohio Street Beach;06/22/2024 12:00:00 AM;-100,000;-100,000
Ohio Street Beach;06/21/2024 11:00:00 PM;-100,000;-100,000
Ohio Street Beach;06/21/2024 10:00:00 PM;-100,000;-100,000
Ohio Street Beach;06/21/2024 09:00:00 PM;-100,000;-100,000
Ohio Street Beach;06/21/2024 08:00:00 PM;-100,000;-100,000
Ohio Street Beach;06/21/2024 07:00:00 PM;-100,000;-100,000
Ohio Street Beach;06/21/2024 06:00:00 PM;-100,000;-100,000
Ohio Street Beach;06/21/2024 05:00:00 PM;-100,000;-100,000
Ohio Street Beach;06/21/2024 04:00:00 PM;-100,000;-100,000
Ohio Street Beach;06/21/2024 03:00:00 PM;-100,000;-100,000
Ohio Street Beach;06/21/2024 02:00:00 PM;-100,000;-100,000
Ohio Street Beach;06/21/2024 01:00:00 PM;-100,000;-100,000
Ohio Street Beach;06/21/2024 12:00:00 PM;-100,000;-100,000
Ohio Street Beach;06/21/2024 11:00:00 AM;-100,000;-100,000
Ohio Street Beach;06/21/2024 10:00:00 AM;-100,000;-100,000
Ohio Street Beach;06/21/2024 09:00:00 AM;-100,000;-100,000
Ohio Street Beach;06/21/2024 08:00:00 AM;-100,000;-100,000
Ohio Street Beach;06/21/2024 07:00:00 AM;-100,000;-100,000
Ohio Street Beach;06/21/2024 06:00:00 AM;-100,000;-100,000
Ohio Street Beach;06/21/2024 05:00:00 AM;-100,000;-100,000
Ohio Street Beach;06/21/2024 04:00:00 AM;-100,000;-100,000
Ohio Street Beach;06/21/2024 03:00:00 AM;-100,000;-100,000
Ohio Street Beach;06/21/2024 02:00:00 AM;-100,000;-100,000
Ohio Street Beach;06/21/2024 01:00:00 AM;-100,000;-100,000
Ohio Street Beach;06/21/2024 12:00:00 AM;-100,000;-100,000
Ohio Street Beach;06/20/2024 11:00:00 PM;-100,000;-100,000
Ohio Street Beach;06/20/2024 10:00:00 PM;-100,000;-100,000
Ohio Street Beach;06/20/2024 09:00:00 PM;-100,000;-100,000
Ohio Street Beach;06/20/2024 08:00:00 PM;-100,000;-100,000
Ohio Street Beach;06/20/2024 07:00:00 PM;-100,000;-100,000
Ohio Street Beach;06/20/2024 06:00:00 PM;20.2;76.77
Ohio Street Beach;06/20/2024 05:00:00 PM;20.4;70.92
Ohio Street Beach;06/20/2024 04:00:00 PM;-100,000;-100,000
Ohio Street Beach;06/20/2024 03:00:00 PM;20.3;80.19
Ohio Street Beach;06/20/2024 02:00:00 PM;-100,000;-100,000
Ohio Street Beach;06/20/2024 01:00:00 PM;-100,000;-100,000
Ohio Street Beach;06/20/2024 12:00:00 PM;-100,000;-100,000
Ohio Street Beach;06/20/2024 11:00:00 AM;19.6;68.98
Ohio Street Beach;06/20/2024 10:00:00 AM;-100,000;-100,000
Ohio Street Beach;06/20/2024 09:00:00 AM;-100,000;-100,000
Ohio Street Beach;06/20/2024 08:00:00 AM;-100,000;-100,000
Ohio Street Beach;06/20/2024 07:00:00 AM;-100,000;-100,000
Ohio Street Beach;06/20/2024 06:00:00 AM;-100,000;-100,000
Ohio Street Beach;06/20/2024 05:00:00 AM;-100,000;-100,000
Ohio Street Beach;06/20/2024 04:00:00 AM;-100,000;-100,000
Ohio Street Beach;06/20/2024 03:00:00 AM;-100,000;-100,000
Ohio Street Beach;06/20/2024 02:00:00 AM;-100,000;-100,000
Ohio Street Beach;06/20/2024 01:00:00 AM;-100,000;-100,000
Ohio Street Beach;06/20/2024 12:00:00 AM;-100,000;-100,000
Ohio Street Beach;06/19/2024 11:00:00 PM;-100,000;-100,000
Ohio Street Beach;06/19/2024 10:00:00 PM;-100,000;-100,000
Ohio Street Beach;06/19/2024 09:00:00 PM;-100,000;-100,000
Ohio Street Beach;06/19/2024 08:00:00 PM;-100,000;-100,000
Ohio Street Beach;06/19/2024 07:00:00 PM;-100,000;-100,000
Ohio Street Beach;06/19/2024 06:00:00 PM;-100,000;-100,000
Ohio Street Beach;06/19/2024 05:00:00 PM;-100,000;-100,000
Ohio Street Beach;06/19/2024 04:00:00 PM;-100,000;-100,000
Ohio Street Beach;06/19/2024 03:00:00 PM;-100,000;-100,000
Ohio Street Beach;06/19/2024 02:00:00 PM;-100,000;-100,000
Ohio Street Beach;06/19/2024 01:00:00 PM;-100,000;-100,000
Ohio Street Beach;06/19/2024 12:00:00 PM;-100,000;-100,000
Ohio Street Beach;06/19/2024 11:00:00 AM;-100,000;-100,000
Ohio Street Beach;06/19/2024 10:00:00 AM;-100,000;-100,000
Ohio Street Beach;06/19/2024 09:00:00 AM;-100,000;-100,000
Ohio Street Beach;06/19/2024 08:00:00 AM;-100,000;-100,000
Ohio Street Beach;06/19/2024 07:00:00 AM;-100,000;-100,000
Ohio Street Beach;06/19/2024 06:00:00 AM;-100,000;-100,000
Ohio Street Beach;06/19/2024 05:00:00 AM;-100,000;-100,000
Ohio Street Beach;06/19/2024 04:00:00 AM;-100,000;-100,000
Ohio Street Beach;06/19/2024 03:00:00 AM;-100,000;-100,000
Ohio Street Beach;06/19/2024 02:00:00 AM;-100,000;-100,000
Ohio Street Beach;06/19/2024 01:00:00 AM;-100,000;-100,000
Ohio Street Beach;06/19/2024 12:00:00 AM;-100,000;-100,000
Ohio Street Beach;06/18/2024 11:00:00 PM;-100,000;-100,000
Ohio Street Beach;06/18/2024 10:00:00 PM;-100,000;-100,000
Ohio Street Beach;06/18/2024 09:00:00 PM;-100,000;-100,000
Ohio Street Beach;06/18/2024 08:00:00 PM;-100,000;-100,000
Ohio Street Beach;06/18/2024 07:00:00 PM;-100,000;-100,000
Ohio Street Beach;06/18/2024 06:00:00 PM;-100,000;-100,000
Ohio Street Beach;06/18/2024 05:00:00 PM;-100,000;-100,000
Ohio Street Beach;06/18/2024 04:00:00 PM;-100,000;-100,000
Ohio Street Beach;06/18/2024 03:00:00 PM;-100,000;-100,000
Ohio Street Beach;06/18/2024 02:00:00 PM;-100,000;-100,000
Ohio Street Beach;06/18/2024 01:00:00 PM;-100,000;-100,000
Ohio Street Beach;06/18/2024 12:00:00 PM;-100,000;-100,000
Ohio Street Beach;06/18/2024 11:00:00 AM;-100,000;-100,000
Ohio Street Beach;06/18/2024 10:00:00 AM;19.6;183.46
Ohio Street Beach;06/18/2024 09:00:00 AM;-100,000;-100,000
Ohio Street Beach;06/18/2024 08:00:00 AM;-100,000;-100,000
Ohio Street Beach;06/18/2024 07:00:00 AM;-100,000;-100,000
Ohio Street Beach;06/18/2024 06:00:00 AM;-100,000;-100,000
Ohio Street Beach;06/18/2024 05:00:00 AM;-100,000;-100,000
Ohio Street Beach;06/18/2024 04:00:00 AM;-100,000;-100,000
Ohio Street Beach;06/18/2024 03:00:00 AM;20.1;182.37
Ohio Street Beach;06/18/2024 02:00:00 AM;-100,000;-100,000
Ohio Street Beach;06/18/2024 01:00:00 AM;-100,000;-100,000
Ohio Street Beach;06/18/2024 12:00:00 AM;20.1;168.64
Ohio Street Beach;06/17/2024 11:00:00 PM;20;135.79
Ohio Street Beach;06/17/2024 10:00:00 PM;20.1;136.48
Ohio Street Beach;06/17/2024 09:00:00 PM;20.1;112.76
Ohio Street Beach;06/17/2024 08:00:00 PM;-100,000;-100,000
Ohio Street Beach;06/17/2024 07:00:00 PM;20.1;101.79
Ohio Street Beach;06/17/2024 06:00:00 PM;19.9;96.37
Ohio Street Beach;06/17/2024 05:00:00 PM;-100,000;-100,000
Ohio Street Beach;06/17/2024 04:00:00 PM;-100,000;-100,000
Ohio Street Beach;06/17/2024 03:00:00 PM;-100,000;-100,000
Ohio Street Beach;06/17/2024 02:00:00 PM;-100,000;-100,000
Ohio Street Beach;06/17/2024 01:00:00 PM;20.1;90.4
Ohio Street Beach;06/17/2024 12:00:00 PM;20;98.8
Ohio Street Beach;06/17/2024 11:00:00 AM;20;99.52
Ohio Street Beach;06/17/2024 10:00:00 AM;19.8;106.7
Ohio Street Beach;06/17/2024 09:00:00 AM;19.7;109.02
Ohio Street Beach;06/17/2024 08:00:00 AM;19.6;98.94
Ohio Street Beach;06/17/2024 07:00:00 AM;-100,000;-100,000
Ohio Street Beach;06/17/2024 06:00:00 AM;-100,000;-100,000
Ohio Street Beach;06/17/2024 05:00:00 AM;-100,000;-100,000
Ohio Street Beach;06/17/2024 04:00:00 AM;-100,000;-100,000
Ohio Street Beach;06/17/2024 03:00:00 AM;19.6;135.99
Ohio Street Beach;06/17/2024 02:00:00 AM;-100,000;-100,000
Ohio Street Beach;06/17/2024 01:00:00 AM;19.6;116.47
Ohio Street Beach;06/17/2024 12:00:00 AM;-100,000;-100,000
Ohio Street Beach;06/16/2024 11:00:00 PM;-100,000;-100,000
Ohio Street Beach;06/16/2024 10:00:00 PM;-100,000;-100,000
Ohio Street Beach;06/16/2024 09:00:00 PM;20.2;107.38
Ohio Street Beach;06/16/2024 08:00:00 PM;20.2;95.95
Ohio Street Beach;06/16/2024 07:00:00 PM;20.2;98.9
Ohio Street Beach;06/16/2024 06:00:00 PM;20;89.56
Ohio Street Beach;06/16/2024 05:00:00 PM;19.8;58.64
Ohio Street Beach;06/16/2024 04:00:00 PM;19.7;66.75
Ohio Street Beach;06/16/2024 03:00:00 PM;19.4;66.95
Ohio Street Beach;06/16/2024 02:00:00 PM;19.2;61.27
Ohio Street Beach;06/16/2024 01:00:00 PM;19;60.97
Ohio Street Beach;06/16/2024 12:00:00 PM;18.9;65.17
Ohio Street Beach;06/16/2024 11:00:00 AM;18.9;65.88
Ohio Street Beach;06/16/2024 10:00:00 AM;18.8;64.77
Ohio Street Beach;06/16/2024 09:00:00 AM;18.8;62.42
Ohio Street Beach;06/16/2024 08:00:00 AM;18.7;64.9
Ohio Street Beach;06/16/2024 07:00:00 AM;18.7;73.54
Ohio Street Beach;06/16/2024 06:00:00 AM;18.7;78.32
Ohio Street Beach;06/16/2024 05:00:00 AM;18.8;79.18
Ohio Street Beach;06/16/2024 04:00:00 AM;18.8;86.9
Ohio Street Beach;06/16/2024 03:00:00 AM;18.9;74.46
Ohio Street Beach;06/16/2024 02:00:00 AM;18.9;64.61
Ohio Street Beach;06/16/2024 01:00:00 AM;18.9;68.34
Ohio Street Beach;06/16/2024 12:00:00 AM;19;59.35
Ohio Street Beach;06/15/2024 11:00:00 PM;19.1;54.61
Ohio Street Beach;06/15/2024 10:00:00 PM;19.2;56.03
Ohio Street Beach;06/15/2024 09:00:00 PM;19.1;51.22
Ohio Street Beach;06/15/2024 08:00:00 PM;19.4;55.35
Ohio Street Beach;06/15/2024 07:00:00 PM;19.5;74.79
Ohio Street Beach;06/15/2024 06:00:00 PM;19.6;81.65
Ohio Street Beach;06/15/2024 03:00:00 PM;19.3;68.28
Ohio Street Beach;06/15/2024 02:00:00 PM;19.1;67.44
Ohio Street Beach;06/15/2024 01:00:00 PM;18.7;72.9
Ohio Street Beach;06/15/2024 12:00:00 PM;18.7;67.94
Ohio Street Beach;06/15/2024 11:00:00 AM;18.5;76.32
Ohio Street Beach;06/15/2024 10:00:00 AM;18.5;62.14
Ohio Street Beach;06/15/2024 09:00:00 AM;18.4;79.65
Ohio Street Beach;06/15/2024 08:00:00 AM;18.4;76.52
Ohio Street Beach;06/15/2024 07:00:00 AM;18.4;86.48
Ohio Street Beach;06/15/2024 06:00:00 AM;18.5;59.1
Ohio Street Beach;06/15/2024 05:00:00 AM;18.8;57.04
Ohio Street Beach;06/15/2024 04:00:00 AM;18.9;74.56
Ohio Street Beach;06/15/2024 03:00:00 AM;19;75.71
Ohio Street Beach;06/15/2024 02:00:00 AM;19.1;65.25
Ohio Street Beach;06/15/2024 01:00:00 AM;19.2;69.53
Ohio Street Beach;06/15/2024 12:00:00 AM;19.5;66.96
Ohio Street Beach;06/14/2024 11:00:00 PM;19.6;84.07
Ohio Street Beach;06/14/2024 10:00:00 PM;19.8;65.17
Ohio Street Beach;06/14/2024 09:00:00 PM;20.2;50.8
Ohio Street Beach;06/14/2024 08:00:00 PM;20.5;59.41
Ohio Street Beach;06/14/2024 07:00:00 PM;21;60.12
Ohio Street Beach;06/14/2024 06:00:00 PM;21.1;62.45
Ohio Street Beach;06/14/2024 05:00:00 PM;20.4;55.4
Ohio Street Beach;06/14/2024 04:00:00 PM;20.7;68.77
Ohio Street Beach;06/14/2024 03:00:00 PM;20.6;51.38
Ohio Street Beach;06/14/2024 02:00:00 PM;20.2;64.25
Ohio Street Beach;06/14/2024 01:00:00 PM;19.7;69.09
Ohio Street Beach;06/14/2024 12:00:00 PM;19.3;77.63
Ohio Street Beach;06/14/2024 11:00:00 AM;19.1;76.05
Ohio Street Beach;06/14/2024 10:00:00 AM;18.7;63.76
Ohio Street Beach;06/14/2024 09:00:00 AM;18.5;83.68
Ohio Street Beach;06/14/2024 08:00:00 AM;18.4;113.77
Ohio Street Beach;06/14/2024 07:00:00 AM;18.3;109.47
Ohio Street Beach;06/14/2024 06:00:00 AM;18.2;118.4
Ohio Street Beach;06/14/2024 05:00:00 AM;18.3;118.01
Ohio Street Beach;06/14/2024 04:00:00 AM;18.2;130.43
Ohio Street Beach;06/14/2024 03:00:00 AM;18.2;104.11
Ohio Street Beach;06/14/2024 02:00:00 AM;18.3;109.22
Ohio Street Beach;06/14/2024 01:00:00 AM;18.2;110.27
Ohio Street Beach;06/14/2024 12:00:00 AM;18.3;102.21
Ohio Street Beach;06/13/2024 11:00:00 PM;18.5;74.26
Ohio Street Beach;06/13/2024 10:00:00 PM;18.4;97.33
Ohio Street Beach;06/13/2024 09:00:00 PM;18.5;97.25
Ohio Street Beach;06/13/2024 08:00:00 PM;18.7;87.08
Ohio Street Beach;06/13/2024 07:00:00 PM;18.9;80.8
Ohio Street Beach;06/13/2024 06:00:00 PM;19.3;101.14
Ohio Street Beach;06/13/2024 05:00:00 PM;-100,000;-100,000
Ohio Street Beach;06/13/2024 04:00:00 PM;19.9;85
Ohio Street Beach;06/13/2024 03:00:00 PM;-100,000;-100,000
Ohio Street Beach;06/13/2024 02:00:00 PM;18.5;75.44
Ohio Street Beach;06/13/2024 01:00:00 PM;18.4;79.25
Ohio Street Beach;06/13/2024 12:00:00 PM;18.1;87.02
Ohio Street Beach;06/13/2024 11:00:00 AM;18;91.93
Ohio Street Beach;06/13/2024 10:00:00 AM;17.8;110.49
Ohio Street Beach;06/13/2024 09:00:00 AM;-100,000;-100,000
Ohio Street Beach;06/13/2024 08:00:00 AM;17.7;123.4
Ohio Street Beach;06/13/2024 07:00:00 AM;17.8;123.38
Ohio Street Beach;06/13/2024 06:00:00 AM;17.8;80.27
Ohio Street Beach;06/13/2024 05:00:00 AM;17.9;79.64
Ohio Street Beach;06/13/2024 04:00:00 AM;18;73.53
Ohio Street Beach;06/13/2024 03:00:00 AM;18.1;67.52
Ohio Street Beach;06/13/2024 02:00:00 AM;18.1;64.78
Ohio Street Beach;06/13/2024 01:00:00 AM;18.2;60.64
Ohio Street Beach;06/13/2024 12:00:00 AM;18.2;61.95
Ohio Street Beach;06/12/2024 11:00:00 PM;18.3;56.35
Ohio Street Beach;06/12/2024 10:00:00 PM;18.2;50.12
Ohio Street Beach;06/12/2024 09:00:00 PM;18.2;46.28
Ohio Street Beach;06/12/2024 08:00:00 PM;18.2;39.2
Ohio Street Beach;06/12/2024 07:00:00 PM;18.1;41.88
Ohio Street Beach;06/12/2024 06:00:00 PM;18;38.82
Ohio Street Beach;06/12/2024 05:00:00 PM;18.2;34.3
Ohio Street Beach;06/12/2024 04:00:00 PM;18;33.15
Ohio Street Beach;06/12/2024 03:00:00 PM;17.8;28.18
Ohio Street Beach;06/12/2024 02:00:00 PM;17.9;35.95
Ohio Street Beach;06/12/2024 01:00:00 PM;17.8;32.94
Ohio Street Beach;06/12/2024 12:00:00 PM;17.7;41.13
Ohio Street Beach;06/12/2024 11:00:00 AM;17.6;41.3
Ohio Street Beach;06/12/2024 10:00:00 AM;17.4;44.13
Ohio Street Beach;06/12/2024 09:00:00 AM;17.2;43.61
Ohio Street Beach;06/12/2024 08:00:00 AM;17;45.28
Ohio Street Beach;06/12/2024 07:00:00 AM;16.9;43.35
Ohio Street Beach;06/12/2024 06:00:00 AM;16.8;42.17
Ohio Street Beach;06/12/2024 05:00:00 AM;16.8;40.87
Ohio Street Beach;06/12/2024 04:00:00 AM;16.8;41.67
Ohio Street Beach;06/12/2024 03:00:00 AM;16.8;39.31
Ohio Street Beach;06/12/2024 02:00:00 AM;16.8;38.8
Ohio Street Beach;06/12/2024 01:00:00 AM;16.9;37.39
Ohio Street Beach;06/12/2024 12:00:00 AM;16.9;36.53
Ohio Street Beach;06/11/2024 11:00:00 PM;16.9;34.79
Ohio Street Beach;06/11/2024 10:00:00 PM;16.9;35.13
Ohio Street Beach;06/11/2024 09:00:00 PM;16.9;32.5
Ohio Street Beach;06/11/2024 08:00:00 PM;16.9;29.75
Ohio Street Beach;06/11/2024 07:00:00 PM;17;29.14
Ohio Street Beach;06/11/2024 06:00:00 PM;17;26.14
Ohio Street Beach;06/11/2024 05:00:00 PM;17.1;25.49
Ohio Street Beach;06/11/2024 04:00:00 PM;17.1;26.52
Ohio Street Beach;06/11/2024 03:00:00 PM;16.9;27.69
Ohio Street Beach;06/11/2024 02:00:00 PM;16.9;26.11
Ohio Street Beach;06/11/2024 01:00:00 PM;16.9;26.12
Ohio Street Beach;06/11/2024 12:00:00 PM;16.9;28.02
Ohio Street Beach;06/11/2024 11:00:00 AM;16.9;33.57
Ohio Street Beach;06/11/2024 10:00:00 AM;16.9;28.97
Ohio Street Beach;06/11/2024 09:00:00 AM;16.8;29.09
Ohio Street Beach;06/11/2024 08:00:00 AM;16.6;30.65
Ohio Street Beach;06/11/2024 07:00:00 AM;16.5;33.21
Ohio Street Beach;06/11/2024 06:00:00 AM;16.6;33.65
Ohio Street Beach;06/11/2024 05:00:00 AM;16.6;33.84
Ohio Street Beach;06/11/2024 04:00:00 AM;16.7;29.54
Ohio Street Beach;06/11/2024 03:00:00 AM;16.8;32.36
Ohio Street Beach;06/11/2024 02:00:00 AM;16.8;29.82
Ohio Street Beach;06/11/2024 01:00:00 AM;16.9;29.17
Ohio Street Beach;06/11/2024 12:00:00 AM;17.1;27.3
Ohio Street Beach;06/10/2024 11:00:00 PM;17.3;30.8
Ohio Street Beach;06/10/2024 10:00:00 PM;17.5;28.91
Ohio Street Beach;06/10/2024 09:00:00 PM;17.8;27.73
Ohio Street Beach;06/10/2024 08:00:00 PM;18.1;25.96
Ohio Street Beach;06/10/2024 07:00:00 PM;18.4;22.97
Ohio Street Beach;06/10/2024 06:00:00 PM;18.5;23.62
Ohio Street Beach;06/10/2024 05:00:00 PM;18.5;41.07
Ohio Street Beach;06/10/2024 04:00:00 PM;18.2;34.16
Ohio Street Beach;06/10/2024 03:00:00 PM;18;35.42
Ohio Street Beach;06/10/2024 02:00:00 PM;17.7;38.92
Ohio Street Beach;06/10/2024 01:00:00 PM;17.4;39.14
Ohio Street Beach;06/10/2024 12:00:00 PM;17;40.96
Ohio Street Beach;06/10/2024 11:00:00 AM;16.7;32.3
Ohio Street Beach;06/10/2024 10:00:00 AM;16.5;29.71
